in s,M1 in V
4.05792E-02,-1.220642E+01
4.05840E-02,-1.220535E+01
4.05888E-02,-1.220856E+01
4.05936E-02,-1.221283E+01
4.05984E-02,-1.222351E+01
4.06032E-02,-1.222244E+01
4.06080E-02,-1.222778E+01
4.06128E-02,-1.222885E+01
4.06176E-02,-1.222137E+01
4.06224E-02,-1.222351E+01
4.06272E-02,-1.222458E+01
4.06320E-02,-1.222992E+01
4.06368E-02,-1.222565E+01
4.06416E-02,-1.223206E+01
4.06464E-02,-1.222351E+01
4.06512E-02,-1.222137E+01
4.06560E-02,-1.222778E+01
4.06608E-02,-1.222992E+01
4.06656E-02,-1.222778E+01
4.06704E-02,-1.222672E+01
4.06752E-02,-1.223846E+01
4.06800E-02,-1.223740E+01
4.06848E-02,-1.224701E+01
4.06896E-02,-1.224915E+01
4.06944E-02,-1.224594E+01
4.06992E-02,-1.223953E+01
4.07040E-02,-1.225128E+01
4.07088E-02,-1.224915E+01
4.07136E-02,-1.224380E+01
4.07184E-02,-1.224701E+01
4.07232E-02,-1.224808E+01
4.07280E-02,-1.224594E+01
4.07328E-02,-1.225449E+01
4.07376E-02,-1.225983E+01
4.07424E-02,-1.224915E+01
4.07472E-02,-1.225235E+01
4.07520E-02,-1.225876E+01
4.07568E-02,-1.225555E+01
4.07616E-02,-1.225555E+01
4.07664E-02,-1.225769E+01
4.07712E-02,-1.225021E+01
4.07760E-02,-1.225128E+01
4.07808E-02,-1.225662E+01
4.07856E-02,-1.225021E+01
4.07904E-02,-1.224380E+01
4.07952E-02,-1.225342E+01
4.08000E-02,-1.225449E+01
4.08048E-02,-1.225021E+01
4.08096E-02,-1.225662E+01
4.08144E-02,-1.226730E+01
4.08192E-02,-1.225769E+01
4.08240E-02,-1.225876E+01
4.08288E-02,-1.226944E+01
4.08336E-02,-1.226730E+01
4.08384E-02,-1.226303E+01
4.08432E-02,-1.226837E+01
4.08480E-02,-1.225449E+01
4.08528E-02,-1.226089E+01
4.08576E-02,-1.225876E+01
4.08624E-02,-1.225662E+01
4.08672E-02,-1.225021E+01
4.08720E-02,-1.225449E+01
4.08768E-02,-1.226624E+01
4.08816E-02,-1.226089E+01
4.08864E-02,-1.225876E+01
4.08912E-02,-1.226089E+01
4.08960E-02,-1.225342E+01
4.09008E-02,-1.224487E+01
4.09056E-02,-1.224808E+01
4.09104E-02,-1.224701E+01
4.09152E-02,-1.223953E+01
4.09200E-02,-1.225235E+01
4.09248E-02,-1.225983E+01
4.09296E-02,-1.225983E+01
4.09344E-02,-1.227051E+01
4.09392E-02,-1.227692E+01
4.09440E-02,-1.227798E+01
4.09488E-02,-1.228226E+01
4.09536E-02,-1.228653E+01
4.09584E-02,-1.227692E+01
4.09632E-02,-1.227158E+01
4.09680E-02,-1.226730E+01
4.09728E-02,-1.225449E+01
4.09776E-02,-1.225449E+01
4.09824E-02,-1.226410E+01
4.09872E-02,-1.226410E+01
4.09920E-02,-1.227158E+01
4.09968E-02,-1.227478E+01
4.10016E-02,-1.227051E+01
4.10064E-02,-1.226944E+01
4.10112E-02,-1.226517E+01
4.10160E-02,-1.226944E+01
4.10208E-02,-1.226730E+01
4.10256E-02,-1.226517E+01
4.10304E-02,-1.226624E+01
4.10352E-02,-1.227051E+01
4.10400E-02,-1.227371E+01
4.10448E-02,-1.227158E+01
4.10496E-02,-1.227585E+01
4.10544E-02,-1.226837E+01
4.10592E-02,-1.226837E+01
4.10640E-02,-1.227692E+01
4.10688E-02,-1.226730E+01
4.10736E-02,-1.227158E+01
4.10784E-02,-1.226944E+01
4.10832E-02,-1.226730E+01
4.10880E-02,-1.226837E+01
4.10928E-02,-1.227051E+01
4.10976E-02,-1.227371E+01
4.11024E-02,-1.226517E+01
4.11072E-02,-1.226624E+01
4.11120E-02,-1.226517E+01
4.11168E-02,-1.226517E+01
4.11216E-02,-1.227371E+01
4.11264E-02,-1.225769E+01
4.11312E-02,-1.225128E+01
4.11360E-02,-1.225021E+01
4.11408E-02,-1.225128E+01
4.11456E-02,-1.225449E+01
4.11504E-02,-1.225128E+01
4.11552E-02,-1.225876E+01
4.11600E-02,-1.225555E+01
4.11648E-02,-1.224915E+01
4.11696E-02,-1.225983E+01
4.11744E-02,-1.226837E+01
4.11792E-02,-1.225555E+01
4.11840E-02,-1.226303E+01
4.11888E-02,-1.226624E+01
4.11936E-02,-1.225555E+01
4.11984E-02,-1.225876E+01
4.12032E-02,-1.225449E+01
4.12080E-02,-1.225983E+01
4.12128E-02,-1.224808E+01
4.12176E-02,-1.224701E+01
4.12224E-02,-1.224594E+01
4.12272E-02,-1.225235E+01
4.12320E-02,-1.225983E+01
4.12368E-02,-1.226089E+01
4.12416E-02,-1.225449E+01
4.12464E-02,-1.225449E+01
4.12512E-02,-1.225342E+01
4.12560E-02,-1.225021E+01
4.12608E-02,-1.224594E+01
4.12656E-02,-1.225021E+01
4.12704E-02,-1.224487E+01
4.12752E-02,-1.224915E+01
4.12800E-02,-1.224808E+01
4.12848E-02,-1.224701E+01
4.12896E-02,-1.225021E+01
4.12944E-02,-1.225021E+01
4.12992E-02,-1.224701E+01
4.13040E-02,-1.223953E+01
4.13088E-02,-1.224808E+01
4.13136E-02,-1.225021E+01
4.13184E-02,-1.223526E+01
4.13232E-02,-1.223953E+01
4.13280E-02,-1.226303E+01
4.13328E-02,-1.225021E+01
4.13376E-02,-1.224701E+01
4.13424E-02,-1.225128E+01
4.13472E-02,-1.225342E+01
4.13520E-02,-1.224915E+01
4.13568E-02,-1.225128E+01
4.13616E-02,-1.224380E+01
4.13664E-02,-1.223846E+01
4.13712E-02,-1.224274E+01
4.13760E-02,-1.224487E+01
4.13808E-02,-1.223419E+01
4.13856E-02,-1.223099E+01
4.13904E-02,-1.224274E+01
4.13952E-02,-1.223099E+01
4.14000E-02,-1.222778E+01
4.14048E-02,-1.222885E+01
4.14096E-02,-1.222244E+01
4.14144E-02,-1.221069E+01
4.14192E-02,-1.221497E+01
4.14240E-02,-1.222137E+01
4.14288E-02,-1.221497E+01
4.14336E-02,-1.221497E+01
4.14384E-02,-1.221924E+01
4.14432E-02,-1.221497E+01
4.14480E-02,-1.221710E+01
4.14528E-02,-1.221817E+01
4.14576E-02,-1.220535E+01
4.14624E-02,-1.219894E+01
4.14672E-02,-1.220642E+01
4.14720E-02,-1.220001E+01
4.14768E-02,-1.219681E+01
4.14816E-02,-1.219894E+01
4.14864E-02,-1.219574E+01
4.14912E-02,-1.218933E+01
4.14960E-02,-1.219254E+01
4.15008E-02,-1.218292E+01
4.15056E-02,-1.217865E+01
4.15104E-02,-1.218292E+01
4.15152E-02,-1.218506E+01
4.15200E-02,-1.218292E+01
4.15248E-02,-1.218079E+01
4.15296E-02,-1.217758E+01
4.15344E-02,-1.217758E+01
4.15392E-02,-1.217438E+01
4.15440E-02,-1.217438E+01
4.15488E-02,-1.216476E+01
4.15536E-02,-1.215729E+01
4.15584E-02,-1.215408E+01
4.15632E-02,-1.215088E+01
4.15680E-02,-1.214661E+01
4.15728E-02,-1.214233E+01
4.15776E-02,-1.214020E+01
4.15824E-02,-1.213486E+01
4.15872E-02,-1.213379E+01
4.15920E-02,-1.214127E+01
4.15968E-02,-1.213272E+01
4.16016E-02,-1.212738E+01
4.16064E-02,-1.213058E+01
4.16112E-02,-1.213165E+01
4.16160E-02,-1.212097E+01
4.16208E-02,-1.213165E+01
4.16256E-02,-1.212631E+01
4.16304E-02,-1.212311E+01
4.16352E-02,-1.212631E+01
4.16400E-02,-1.212204E+01
4.16448E-02,-1.211136E+01
4.16496E-02,-1.211777E+01
4.16544E-02,-1.211670E+01
4.16592E-02,-1.210709E+01
4.16640E-02,-1.210068E+01
4.16688E-02,-1.210281E+01
4.16736E-02,-1.209534E+01
4.16784E-02,-1.208572E+01
4.16832E-02,-1.208038E+01
4.16880E-02,-1.208252E+01
4.16928E-02,-1.206757E+01
4.16976E-02,-1.206329E+01
4.17024E-02,-1.206116E+01
4.17072E-02,-1.205582E+01
4.17120E-02,-1.205688E+01
4.17168E-02,-1.205048E+01
4.17216E-02,-1.203873E+01
4.17264E-02,-1.203018E+01
4.17312E-02,-1.203766E+01
4.17360E-02,-1.203659E+01
4.17408E-02,-1.203232E+01
4.17456E-02,-1.202484E+01
4.17504E-02,-1.201950E+01
4.17552E-02,-1.202164E+01
4.17600E-02,-1.201523E+01
4.17648E-02,-1.200241E+01
4.17696E-02,-1.199493E+01
4.17744E-02,-1.200134E+01
4.17792E-02,-1.198746E+01
4.17840E-02,-1.198532E+01
4.17888E-02,-1.198212E+01
4.17936E-02,-1.197464E+01
4.17984E-02,-1.196396E+01
4.18032E-02,-1.196075E+01
4.18080E-02,-1.196075E+01
4.18128E-02,-1.196396E+01
4.18176E-02,-1.194366E+01
4.18224E-02,-1.193619E+01
4.18272E-02,-1.192764E+01
4.18320E-02,-1.191696E+01
4.18368E-02,-1.191376E+01
4.18416E-02,-1.190414E+01
4.18464E-02,-1.189346E+01
4.18512E-02,-1.188599E+01
4.18560E-02,-1.187958E+01
4.18608E-02,-1.187103E+01
4.18656E-02,-1.187424E+01
4.18704E-02,-1.186996E+01
4.18752E-02,-1.185715E+01
4.18800E-02,-1.184006E+01
4.18848E-02,-1.183472E+01
4.18896E-02,-1.183151E+01
4.18944E-02,-1.182510E+01
4.18992E-02,-1.182083E+01
4.19040E-02,-1.181015E+01
4.19088E-02,-1.178879E+01
4.19136E-02,-1.177811E+01
4.19184E-02,-1.176636E+01
4.19232E-02,-1.175354E+01
4.19280E-02,-1.174179E+01
4.19328E-02,-1.173645E+01
4.19376E-02,-1.172150E+01
4.19424E-02,-1.171509E+01
4.19472E-02,-1.170547E+01
4.19520E-02,-1.169586E+01
4.19568E-02,-1.167557E+01
4.19616E-02,-1.166061E+01
4.19664E-02,-1.165634E+01
4.19712E-02,-1.164032E+01
4.19760E-02,-1.164032E+01
4.19808E-02,-1.163071E+01
4.19856E-02,-1.161575E+01
4.19904E-02,-1.160721E+01
4.19952E-02,-1.159866E+01
4.20000E-02,-1.158798E+01
4.20048E-02,-1.157944E+01
4.20096E-02,-1.157944E+01
4.20144E-02,-1.156769E+01
4.20192E-02,-1.154526E+01
4.20240E-02,-1.153564E+01
4.20288E-02,-1.153137E+01
4.20336E-02,-1.150894E+01
4.20384E-02,-1.150681E+01
4.20432E-02,-1.149719E+01
4.20480E-02,-1.148651E+01
4.20528E-02,-1.147369E+01
4.20576E-02,-1.146942E+01
4.20624E-02,-1.145020E+01
4.20672E-02,-1.144272E+01
4.20720E-02,-1.143417E+01
4.20768E-02,-1.142456E+01
4.20816E-02,-1.141281E+01
4.20864E-02,-1.139999E+01
4.20912E-02,-1.138504E+01
4.20960E-02,-1.136368E+01
4.21008E-02,-1.135941E+01
4.21056E-02,-1.134232E+01
4.21104E-02,-1.132309E+01
4.21152E-02,-1.131668E+01
4.21200E-02,-1.130066E+01
4.21248E-02,-1.128143E+01
4.21296E-02,-1.126862E+01
4.21344E-02,-1.126541E+01
4.21392E-02,-1.124298E+01
4.21440E-02,-1.122269E+01
4.21488E-02,-1.120987E+01
4.21536E-02,-1.119278E+01
4.21584E-02,-1.117249E+01
4.21632E-02,-1.116074E+01
4.21680E-02,-1.114899E+01
4.21728E-02,-1.112869E+01
4.21776E-02,-1.112015E+01
4.21824E-02,-1.111267E+01
4.21872E-02,-1.109024E+01
4.21920E-02,-1.107849E+01
4.21968E-02,-1.106781E+01
4.22016E-02,-1.104538E+01
4.22064E-02,-1.103043E+01
4.22112E-02,-1.102295E+01
4.22160E-02,-1.100800E+01
4.22208E-02,-1.100586E+01
4.22256E-02,-1.099411E+01
4.22304E-02,-1.096954E+01
4.22352E-02,-1.094925E+01
4.22400E-02,-1.094070E+01
4.22448E-02,-1.092789E+01
4.22496E-02,-1.091721E+01
4.22544E-02,-1.090225E+01
4.22592E-02,-1.089371E+01
4.22640E-02,-1.087769E+01
4.22688E-02,-1.086166E+01
4.22736E-02,-1.084991E+01
4.22784E-02,-1.083496E+01
4.22832E-02,-1.081573E+01
4.22880E-02,-1.080826E+01
4.22928E-02,-1.079544E+01
4.22976E-02,-1.077942E+01
4.23024E-02,-1.076981E+01
4.23072E-02,-1.075485E+01
4.23120E-02,-1.073990E+01
4.23168E-02,-1.071747E+01
4.23216E-02,-1.070786E+01
4.23264E-02,-1.070038E+01
4.23312E-02,-1.068756E+01
4.23360E-02,-1.068222E+01
4.23408E-02,-1.066193E+01
4.23456E-02,-1.064911E+01
4.23504E-02,-1.063522E+01
4.23552E-02,-1.062027E+01
4.23600E-02,-1.060425E+01
4.23648E-02,-1.059464E+01
4.23696E-02,-1.058716E+01
4.23744E-02,-1.057007E+01
4.23792E-02,-1.055618E+01
4.23840E-02,-1.053482E+01
4.23888E-02,-1.052521E+01
4.23936E-02,-1.050705E+01
4.23984E-02,-1.049850E+01
4.24032E-02,-1.048569E+01
4.24080E-02,-1.047607E+01
4.24128E-02,-1.046539E+01
4.24176E-02,-1.044724E+01
4.24224E-02,-1.042908E+01
4.24272E-02,-1.041092E+01
4.24320E-02,-1.040131E+01
4.24368E-02,-1.039062E+01
4.24416E-02,-1.038956E+01
4.24464E-02,-1.037674E+01
4.24512E-02,-1.035751E+01
4.24560E-02,-1.034363E+01
4.24608E-02,-1.033188E+01
4.24656E-02,-1.032013E+01
4.24704E-02,-1.030518E+01
4.24752E-02,-1.029236E+01
4.24800E-02,-1.028168E+01
4.24848E-02,-1.026566E+01
4.24896E-02,-1.025925E+01
4.24944E-02,-1.024963E+01
4.24992E-02,-1.023254E+01
4.25040E-02,-1.021545E+01
4.25088E-02,-1.020264E+01
4.25136E-02,-1.019196E+01
4.25184E-02,-1.018021E+01
4.25232E-02,-1.016205E+01
4.25280E-02,-1.015350E+01
4.25328E-02,-1.014603E+01
4.25376E-02,-1.014069E+01
4.25424E-02,-1.012573E+01
4.25472E-02,-1.010330E+01
4.25520E-02,-1.009262E+01
4.25568E-02,-1.008087E+01
4.25616E-02,-1.007019E+01
4.25664E-02,-1.005844E+01
4.25712E-02,-1.004883E+01
4.25760E-02,-1.002747E+01
4.25808E-02,-1.001785E+01
4.25856E-02,-1.001144E+01
4.25904E-02,-9.999695E+00
4.25952E-02,-9.983673E+00
4.26000E-02,-9.984741E+00
4.26048E-02,-9.970856E+00
4.26096E-02,-9.954834E+00
4.26144E-02,-9.946289E+00
4.26192E-02,-9.937744E+00
4.26240E-02,-9.934540E+00
4.26288E-02,-9.914246E+00
4.26336E-02,-9.903564E+00
4.26384E-02,-9.888611E+00
4.26432E-02,-9.871521E+00
4.26480E-02,-9.869385E+00
4.26528E-02,-9.850159E+00
4.26576E-02,-9.835205E+00
4.26624E-02,-9.834137E+00
4.26672E-02,-9.812775E+00
4.26720E-02,-9.801025E+00
4.26768E-02,-9.792480E+00
4.26816E-02,-9.782867E+00
4.26864E-02,-9.770050E+00
4.26912E-02,-9.756165E+00
4.26960E-02,-9.745483E+00
4.27008E-02,-9.732666E+00
4.27056E-02,-9.725189E+00
4.27104E-02,-9.725189E+00
4.27152E-02,-9.712372E+00
4.27200E-02,-9.698486E+00
4.27248E-02,-9.696350E+00
4.27296E-02,-9.676056E+00
4.27344E-02,-9.665375E+00
4.27392E-02,-9.664307E+00
4.27440E-02,-9.648285E+00
4.27488E-02,-9.637604E+00
4.27536E-02,-9.630127E+00
4.27584E-02,-9.623718E+00
4.27632E-02,-9.613037E+00
4.27680E-02,-9.606628E+00
4.27728E-02,-9.597015E+00
4.27776E-02,-9.584198E+00
4.27824E-02,-9.578857E+00
4.27872E-02,-9.563904E+00
4.27920E-02,-9.542542E+00
4.27968E-02,-9.536133E+00
4.28016E-02,-9.526520E+00
4.28064E-02,-9.520111E+00
4.28112E-02,-9.507294E+00
4.28160E-02,-9.499817E+00
4.28208E-02,-9.489136E+00
4.28256E-02,-9.476318E+00
4.28304E-02,-9.469910E+00
4.28352E-02,-9.464569E+00
4.28400E-02,-9.448547E+00
4.28448E-02,-9.445343E+00
4.28496E-02,-9.440002E+00
4.28544E-02,-9.428253E+00
4.28592E-02,-9.410095E+00
4.28640E-02,-9.405823E+00
4.28688E-02,-9.384460E+00
4.28736E-02,-9.366302E+00
4.28784E-02,-9.362030E+00
4.28832E-02,-9.346008E+00
4.28880E-02,-9.339600E+00
4.28928E-02,-9.322510E+00
4.28976E-02,-9.313965E+00
4.29024E-02,-9.302216E+00
4.29072E-02,-9.296875E+00
4.29120E-02,-9.289398E+00
4.29168E-02,-9.268036E+00
4.29216E-02,-9.261627E+00
4.29264E-02,-9.256287E+00
4.29312E-02,-9.244537E+00
4.29360E-02,-9.229584E+00
4.29408E-02,-9.221039E+00
4.29456E-02,-9.215698E+00
4.29504E-02,-9.201813E+00
4.29552E-02,-9.188995E+00
4.29600E-02,-9.179382E+00
4.29648E-02,-9.178314E+00
4.29696E-02,-9.167633E+00
4.29744E-02,-9.164429E+00
4.29792E-02,-9.150543E+00
4.29840E-02,-9.137726E+00
4.29888E-02,-9.122772E+00
4.29936E-02,-9.111023E+00
4.29984E-02,-9.099274E+00
4.30032E-02,-9.092865E+00
4.30080E-02,-9.080048E+00
4.30128E-02,-9.065094E+00
4.30176E-02,-9.043732E+00
4.30224E-02,-9.041595E+00
4.30272E-02,-9.029846E+00
4.30320E-02,-9.021301E+00
4.30368E-02,-9.012756E+00
4.30416E-02,-8.993530E+00
4.30464E-02,-8.980713E+00
4.30512E-02,-8.968964E+00
4.30560E-02,-8.952942E+00
4.30608E-02,-8.943329E+00
4.30656E-02,-8.934784E+00
4.30704E-02,-8.928375E+00
4.30752E-02,-8.925171E+00
4.30800E-02,-8.917694E+00
4.30848E-02,-8.919830E+00
4.30896E-02,-8.908081E+00
4.30944E-02,-8.895264E+00
4.30992E-02,-8.879242E+00
4.31040E-02,-8.876038E+00
4.31088E-02,-8.863220E+00
4.31136E-02,-8.856812E+00
4.31184E-02,-8.849335E+00
4.31232E-02,-8.833313E+00
4.31280E-02,-8.817291E+00
4.31328E-02,-8.813019E+00
4.31376E-02,-8.796997E+00
4.31424E-02,-8.780975E+00
4.31472E-02,-8.777771E+00
4.31520E-02,-8.757477E+00
4.31568E-02,-8.733978E+00
4.31616E-02,-8.732910E+00
4.31664E-02,-8.719025E+00
4.31712E-02,-8.697662E+00
4.31760E-02,-8.688049E+00
4.31808E-02,-8.668823E+00
4.31856E-02,-8.658142E+00
4.31904E-02,-8.642120E+00
4.31952E-02,-8.626099E+00
4.32000E-02,-8.607941E+00
4.32048E-02,-8.597260E+00
4.32096E-02,-8.592987E+00
4.32144E-02,-8.578033E+00
4.32192E-02,-8.572693E+00
4.32240E-02,-8.557739E+00
4.32288E-02,-8.544922E+00
4.32336E-02,-8.531036E+00
4.32384E-02,-8.513947E+00
4.32432E-02,-8.498993E+00
4.32480E-02,-8.494720E+00
4.32528E-02,-8.484039E+00
4.32576E-02,-8.473358E+00
4.32624E-02,-8.460541E+00
4.32672E-02,-8.439178E+00
4.32720E-02,-8.431702E+00
4.32768E-02,-8.429565E+00
4.32816E-02,-8.421021E+00
4.32864E-02,-8.422089E+00
4.32912E-02,-8.412476E+00
4.32960E-02,-8.390045E+00
4.33008E-02,-8.379364E+00
4.33056E-02,-8.366547E+00
4.33104E-02,-8.358002E+00
4.33152E-02,-8.347321E+00
4.33200E-02,-8.332367E+00
4.33248E-02,-8.318481E+00
4.33296E-02,-8.301392E+00
4.33344E-02,-8.298187E+00
4.33392E-02,-8.281097E+00
4.33440E-02,-8.265076E+00
4.33488E-02,-8.262939E+00
4.33536E-02,-8.251190E+00
4.33584E-02,-8.235168E+00
4.33632E-02,-8.221283E+00
4.33680E-02,-8.214874E+00
4.33728E-02,-8.200989E+00
4.33776E-02,-8.177490E+00
4.33824E-02,-8.156128E+00
4.33872E-02,-8.136902E+00
4.33920E-02,-8.126221E+00
4.33968E-02,-8.105927E+00
4.34016E-02,-8.081360E+00
4.34064E-02,-8.064270E+00
4.34112E-02,-8.065338E+00
4.34160E-02,-8.040771E+00
4.34208E-02,-8.032227E+00
4.34256E-02,-8.022614E+00
4.34304E-02,-8.008728E+00
4.34352E-02,-7.993774E+00
4.34400E-02,-7.984161E+00
4.34448E-02,-7.967072E+00
4.34496E-02,-7.959595E+00
4.34544E-02,-7.953186E+00
4.34592E-02,-7.941437E+00
4.34640E-02,-7.919006E+00
4.34688E-02,-7.911530E+00
4.34736E-02,-7.906189E+00
4.34784E-02,-7.892303E+00
4.34832E-02,-7.869873E+00
4.34880E-02,-7.864532E+00
4.34928E-02,-7.845306E+00
4.34976E-02,-7.843170E+00
4.35024E-02,-7.825012E+00
4.35072E-02,-7.823944E+00
4.35120E-02,-7.814331E+00
4.35168E-02,-7.813263E+00
4.35216E-02,-7.798309E+00
4.35264E-02,-7.785492E+00
4.35312E-02,-7.782288E+00
4.35360E-02,-7.765198E+00
4.35408E-02,-7.763062E+00
4.35456E-02,-7.745972E+00
4.35504E-02,-7.738495E+00
4.35552E-02,-7.724609E+00
4.35600E-02,-7.711792E+00
4.35648E-02,-7.698975E+00
4.35696E-02,-7.688293E+00
4.35744E-02,-7.678680E+00
4.35792E-02,-7.673340E+00
4.35840E-02,-7.659454E+00
4.35888E-02,-7.648773E+00
4.35936E-02,-7.650909E+00
4.35984E-02,-7.632751E+00
4.36032E-02,-7.625275E+00
4.36080E-02,-7.609253E+00
4.36128E-02,-7.600708E+00
4.36176E-02,-7.587891E+00
4.36224E-02,-7.571869E+00
4.36272E-02,-7.555847E+00
4.36320E-02,-7.548370E+00
4.36368E-02,-7.532349E+00
4.36416E-02,-7.515259E+00
4.36464E-02,-7.506714E+00
4.36512E-02,-7.500305E+00
4.36560E-02,-7.482147E+00
4.36608E-02,-7.480011E+00
4.36656E-02,-7.466125E+00
4.36704E-02,-7.446899E+00
4.36752E-02,-7.445831E+00
4.36800E-02,-7.435150E+00
4.36848E-02,-7.426605E+00
4.36896E-02,-7.409515E+00
4.36944E-02,-7.398834E+00
4.36992E-02,-7.379608E+00
4.37040E-02,-7.362518E+00
4.37088E-02,-7.359314E+00
4.37136E-02,-7.342224E+00
4.37184E-02,-7.327271E+00
4.37232E-02,-7.320862E+00
4.37280E-02,-7.305908E+00
4.37328E-02,-7.295227E+00
4.37376E-02,-7.287750E+00
4.37424E-02,-7.273865E+00
4.37472E-02,-7.258911E+00
4.37520E-02,-7.242889E+00
4.37568E-02,-7.231140E+00
4.37616E-02,-7.218323E+00
4.37664E-02,-7.205505E+00
4.37712E-02,-7.201233E+00
4.37760E-02,-7.198029E+00
4.37808E-02,-7.182007E+00
4.37856E-02,-7.170258E+00
4.37904E-02,-7.157440E+00
4.37952E-02,-7.132874E+00
4.38000E-02,-7.117920E+00
4.38048E-02,-7.106171E+00
4.38096E-02,-7.093353E+00
4.38144E-02,-7.088013E+00
4.38192E-02,-7.081604E+00
4.38240E-02,-7.065582E+00
4.38288E-02,-7.050629E+00
4.38336E-02,-7.039948E+00
4.38384E-02,-7.020721E+00
4.38432E-02,-7.007904E+00
4.38480E-02,-7.001495E+00
4.38528E-02,-6.990814E+00
4.38576E-02,-6.975861E+00
4.38624E-02,-6.970520E+00
4.38672E-02,-6.955566E+00
4.38720E-02,-6.942749E+00
4.38768E-02,-6.927795E+00
4.38816E-02,-6.916046E+00
4.38864E-02,-6.909637E+00
4.38912E-02,-6.900024E+00
4.38960E-02,-6.890411E+00
4.39008E-02,-6.889343E+00
4.39056E-02,-6.875458E+00
4.39104E-02,-6.863708E+00
4.39152E-02,-6.850891E+00
4.39200E-02,-6.827393E+00
4.39248E-02,-6.814575E+00
4.39296E-02,-6.806030E+00
4.39344E-02,-6.784668E+00
4.39392E-02,-6.780396E+00
4.39440E-02,-6.762238E+00
4.39488E-02,-6.747284E+00
4.39536E-02,-6.734467E+00
4.39584E-02,-6.709900E+00
4.39632E-02,-6.693878E+00
4.39680E-02,-6.683197E+00
4.39728E-02,-6.666107E+00
4.39776E-02,-6.650085E+00
4.39824E-02,-6.638336E+00
4.39872E-02,-6.630859E+00
4.39920E-02,-6.611633E+00
4.39968E-02,-6.594543E+00
4.40016E-02,-6.576385E+00
4.40064E-02,-6.560364E+00
4.40112E-02,-6.548615E+00
4.40160E-02,-6.531525E+00
4.40208E-02,-6.519775E+00
4.40256E-02,-6.506958E+00
4.40304E-02,-6.495209E+00
4.40352E-02,-6.483459E+00
4.40400E-02,-6.467438E+00
4.40448E-02,-6.458893E+00
4.40496E-02,-6.446075E+00
4.40544E-02,-6.428986E+00
4.40592E-02,-6.419373E+00
4.40640E-02,-6.396942E+00
4.40688E-02,-6.384125E+00
4.40736E-02,-6.372375E+00
4.40784E-02,-6.357422E+00
4.40832E-02,-6.339264E+00
4.40880E-02,-6.325378E+00
4.40928E-02,-6.305084E+00
4.40976E-02,-6.292267E+00
4.41024E-02,-6.277313E+00
4.41072E-02,-6.276245E+00
4.41120E-02,-6.258087E+00
4.41168E-02,-6.238861E+00
4.41216E-02,-6.227112E+00
4.41264E-02,-6.217499E+00
4.41312E-02,-6.207886E+00
4.41360E-02,-6.200409E+00
4.41408E-02,-6.192932E+00
4.41456E-02,-6.184387E+00
4.41504E-02,-6.177979E+00
4.41552E-02,-6.167297E+00
4.41600E-02,-6.164093E+00
4.41648E-02,-6.155548E+00
4.41696E-02,-6.142731E+00
4.41744E-02,-6.132050E+00
4.41792E-02,-6.130981E+00
4.41840E-02,-6.119232E+00
4.41888E-02,-6.106415E+00
4.41936E-02,-6.101074E+00
4.41984E-02,-6.079712E+00
4.42032E-02,-6.062622E+00
4.42080E-02,-6.053009E+00
4.42128E-02,-6.039124E+00
4.42176E-02,-6.013489E+00
4.42224E-02,-6.009216E+00
4.42272E-02,-5.992126E+00
4.42320E-02,-5.969696E+00
4.42368E-02,-5.960083E+00
4.42416E-02,-5.940857E+00
4.42464E-02,-5.922699E+00
4.42512E-02,-5.910950E+00
4.42560E-02,-5.894928E+00
4.42608E-02,-5.876770E+00
4.42656E-02,-5.855408E+00
4.42704E-02,-5.837250E+00
4.42752E-02,-5.810547E+00
4.42800E-02,-5.789185E+00
4.42848E-02,-5.766754E+00
4.42896E-02,-5.749664E+00
4.42944E-02,-5.732574E+00
4.42992E-02,-5.710144E+00
4.43040E-02,-5.697327E+00
4.43088E-02,-5.683441E+00
4.43136E-02,-5.661011E+00
4.43184E-02,-5.656738E+00
4.43232E-02,-5.642853E+00
4.43280E-02,-5.630035E+00
4.43328E-02,-5.611877E+00
4.43376E-02,-5.591583E+00
4.43424E-02,-5.574493E+00
4.43472E-02,-5.552063E+00
4.43520E-02,-5.544586E+00
4.43568E-02,-5.528564E+00
4.43616E-02,-5.516815E+00
4.43664E-02,-5.498657E+00
4.43712E-02,-5.477295E+00
4.43760E-02,-5.464478E+00
4.43808E-02,-5.445251E+00
4.43856E-02,-5.428162E+00
4.43904E-02,-5.407867E+00
4.43952E-02,-5.388641E+00
4.44000E-02,-5.360870E+00
4.44048E-02,-5.348053E+00
4.44096E-02,-5.319214E+00
4.44144E-02,-5.303192E+00
4.44192E-02,-5.280762E+00
4.44240E-02,-5.246582E+00
4.44288E-02,-5.234833E+00
4.44336E-02,-5.216675E+00
4.44384E-02,-5.191040E+00
4.44432E-02,-5.179291E+00
4.44480E-02,-5.148315E+00
4.44528E-02,-5.129089E+00
4.44576E-02,-5.110931E+00
4.44624E-02,-5.089569E+00
4.44672E-02,-5.067139E+00
4.44720E-02,-5.046844E+00
4.44768E-02,-5.024414E+00
4.44816E-02,-5.000916E+00
4.44864E-02,-4.983826E+00
4.44912E-02,-4.957123E+00
4.44960E-02,-4.931488E+00
4.45008E-02,-4.916534E+00
4.45056E-02,-4.875946E+00
4.45104E-02,-4.855652E+00
4.45152E-02,-4.834290E+00
4.45200E-02,-4.807587E+00
4.45248E-02,-4.787292E+00
